"pt2_part","pt2_desc1","pt2_desc2","pt2_um","pt2_prod_line","pt2_part_type","pt2_status","pt2_domain","pt2_bulk","pt2_blk_enduse","pt2_macost","pt2_rmcost","pt2_rdcost","pt2_ohcost","pt2_ovcost","pt2_sucost","pt2_lbcost","pt2__dec01","pt2_mfg_part","pt2_cst_mat","pt2_cst_ovh","pt2_cst_oth","pt2_created","pt2_updated","pt2_cst_tot","pt2_cst_VMM","pt2_sta","pt2_pr","pt2_lot_size","pt2_alt_um1","pt2_conv1","pt2_shelf","pt2_char#1","pt2_char#2","pt2_char#3","pt2_char#4","pt2_deci#1","pt2_deci#2","pt2_deci#3","pt2_deci#4","pt2_color_code"
"000000000005545595","INTERSHIELD 300 ENA301/4L/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",1500,7113.85,0,0,834.65,0,0,0,"ENA301/4LT",14052,1144,0,?,26/06/10,15331,13189,"KA","S",1,"LT",2.85,365,"","","","",0,0,0,0,""
"000000000005545596","INTERSHIELD 300 ENA301/4L/T/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",1500,7111.42,0,0,998.07,0,0,0,"ENA301/4LT/T",13561,837,0,?,26/06/10,14533,12422,"KA","S",1,"LT",2.85,365,"","","","",0,0,0,0,""
"000000000005545597","INTERSHIELD 300 ENA301/75L/B/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",13700,132517.51,0,0,12723.13,0,0,0,"ENA301/75LT/B",241641,12786,0,?,26/06/10,257053,215479,"KA","S",1,"LT",56.25,365,"","","","",0,0,0,0,""
"000000000005545598","INTERSHIELD 300 ENA301/A15L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2740,33010.54,0,0,3116.9,0,0,0,"ENA301/A15LT",63812,4177,0,?,26/06/10,68638,56214,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545599","INTERSHIELD 300 ENA301/A15L/KCE","ALUMINIUM","EA","","SET","AS","KOR","","",2740,33010.54,0,0,3116.9,0,0,0,"ENA301/A15LT/E",63812,4181,0,?,26/06/10,68642,56218,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545601","INTERSHIELD 300 ENA301/A17.5L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",0,0,0,0,0,0,0,0,"ENA301/A17.5LT",0,0,0,?,26/04/24,0,0,"","",0,"LT",17.5,?,"","","","",0,0,0,0,""
"000000000005545602","INTERSHIELD 300 ENA301/A18L/J/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2840,33010.54,0,0,3028.15,0,0,0,"ENA301/A18LT/J",63812,4050,0,?,26/06/10,68511,56087,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545603","INTERSHIELD 300 ENA301/A20L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",0,0,0,0,0,0,0,0,"ENA301/A20LT",0,0,0,?,26/04/24,0,0,"","",0,"LT",17.5,?,"","","","",0,0,0,0,""
"000000000005545604","INTERSHIELD 300 ENA301/A20L/KCE","ALUMINIUM","EA","","SET","AS","KOR","","",4850,44014.05,0,0,4119.17,0,0,0,"ENA301/A20LT/E",86895,5473,0,?,26/06/10,93233,76673,"KA","S",1,"LT",20,0,"","","","",0,0,0,0,""
"000000000005545605","INTERSHIELD 300 ENA301/A45L/B/KC","ALUMINIUM","EA","","SET","AS","KOR","","",11810,97086.03,0,0,9683.41,0,0,0,"ENA301/A45LT/B",155796,8803,0,?,26/05/07,166554,?,"KA","S",1,"LT",45,0,"","","","",0,0,0,0,""
"000000000005545606","INTERSHIELD 300 ENA301/A4L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2350,8796.61,0,0,1101.04,0,0,0,"ENA301/A4LT",15944,1341,0,?,26/05/07,17458,?,"KA","S",1,"LT",4,0,"","","","",0,0,0,0,""
"000000000005545607","INTERSHIELD 300 ENA301/A4L/T/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2350,8801.23,0,0,1374.73,0,0,0,"ENA301/A4LT/T",15536,986,0,?,26/05/07,16695,?,"KA","S",1,"LT",4,0,"","","","",0,0,0,0,""
"000000000005545608","INTERSHIELD 300 ENA301/A5GL/KC","ALUMINIUM","EA","","SET","AS","KOR","","",0,0,0,0,0,0,0,0,"ENA301/A5GL",0,0,0,?,26/04/24,0,0,"","",0,"GL",3.5,?,"","","","",0,0,0,0,""
"000000000005545610","INTERSHIELD 300 ENA301/A5L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2350,11003.51,0,0,1267.07,0,0,0,"ENA301/A5LT",0,0,0,?,26/04/24,0,0,"","",0,"LT",5,?,"","","","",0,0,0,0,""
"000000000005545611","INTERSHIELD 300 ENA301/A75L/B/KC","ALUMINIUM","EA","","SET","AS","KOR","","",15550,161810.06,0,0,14851.54,0,0,0,"ENA301/A75LT/B",176831,12786,0,?,26/04/24,192243,-2146826246,"KA","S",1,"LT",75,0,"","","","",0,0,0,0,""
"000000000005545612","INTERSHIELD 300 ENA303/1003L/KC","PART B","EA","","FINI","AS","KOR","","",850,1682.76,0,0,266.4,0,0,0,"ENA303/1003L",5196,197,0,?,26/06/10,5431,4269,"KA","S",1,"LT",1.15,365,"","","","",0,0,0,0,""
"000000000005545613","INTERSHIELD 300 ENA303/170ML/MH/KC","PART B","EA","","FINI","AS","KOR","","",0,2765,0,0,0,0,0,0,"ENA303/170ML/MH",0,0,0,?,26/04/24,2765,2765,"KA","S",1,"LT",.17,?,"","","","",0,0,0,0,""
"000000000005545614","INTERSHIELD 300 ENA303/18L/B/KC","PART B","EA","","FINI","AS","KOR","","",1710,17575.52,0,0,1349.26,0,0,0,"ENA303/18LT/B",44471,715,0,?,26/06/10,45565,33848,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545615","INTERSHIELD 300 ENA303/2.86L/KC","PART B","EA","","FINI","AS","KOR","","",850,4184.95,0,0,417.08,0,0,0,"ENA303/2.86LT",11212,331,0,?,26/06/10,11638,8741,"KA","S",1,"LT",2.86,365,"","","","",0,0,0,0,""
"000000000005545616","INTERSHIELD 300 ENA303/20L/B/KC","PART B","EA","","FINI","AS","KOR","","",1850,29292.54,0,0,2128.41,0,0,0,"ENA303/20LT/B",0,0,0,?,26/06/10,0,-2146826246,"KA","S",1,"LT",18.75,365,"","","","",0,0,0,0,""
"000000000005545617","INTERSHIELD 300 ENA303/3L/T/KC","PART B","EA","","FINI","AS","KOR","","",850,1689.81,0,0,376.65,0,0,0,"ENA303/3LT/T",5269,149,0,?,26/06/10,5456,4273,"KA","S",1,"LT",1.15,365,"","","","",0,0,0,0,""
"000000000005545618","INTERSHIELD 300 ENA303/4.5L/J/KC","PART B","EA","","FINI","AS","KOR","","",1030,6277.43,0,0,564.39,0,0,0,"ENA303/4.5LT/J",16519,447,0,?,26/06/10,17109,12760,"KA","S",1,"LT",4.29,365,"","","","",0,0,0,0,""
"000000000005545619","INTERSHIELD 300 ENA305/15L/KC","TRAFFIC YELLOW PART A","EA","","FINI","AS","KOR","","",1710,37681.51,0,415.93,7425.99,0,0,0,"ENA305/15LT",62336,20933,0,?,26/06/10,83765,74180,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545620","INTERSHIELD 300 ENA305/4L/T/KC","TRAFFIC YELLOW PART A","EA","","FINI","AS","KOR","","",1500,10614.89,0,114.18,9442,0,0,0,"ENA305/4LT/T",17795,10768,0,?,26/06/10,28698,27535,"KA","S",1,"LT",2.85,365,"","","","",0,0,0,0,""
"000000000005545621","INTERSHIELD 300 ENA305/A15L/KC","TRAFFIC YELLOW","EA","","SET","AS","KOR","","",2740,43958.93,0,415.93,8079.13,0,0,0,"ENA305/A15LT",78855,21507,0,?,26/06/10,101001,87067,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545622","INTERSHIELD 300 ENA305/A4L/T/KC","TRAFFIC YELLOW","EA","","SET","AS","KOR","","",2350,12304.69,0,114.18,9818.65,0,0,0,"ENA305/A4LT/T",20718,10917,0,?,26/05/07,31808,?,"KA","S",1,"LT",4,0,"","","","",0,0,0,0,""
"000000000005545623","INTERSHIELD 300 ENA307/15L/KC","LIGHT RED PART A","EA","","FINI","AS","KOR","","",1710,26370.7,0,25.71,3879.51,0,0,0,"ENA307/15LT",0,0,0,?,26/04/24,0,0,"","",0,"LT",10.71,?,"","","","",0,0,0,0,""
"000000000005545624","INTERSHIELD 300 ENA307/4L/T/KC","LIGHT RED PART A","EA","","FINI","AS","KOR","","",1500,7254.69,0,6.89,2335,0,0,0,"ENA307/4LT/T",14129,3334,0,?,26/06/10,17601,15450,"KA","S",1,"LT",2.85,365,"","","","",0,0,0,0,""
"000000000005545625","INTERSHIELD 300 ENA307/A15L/KC","LIGHT RED","EA","","SET","AS","KOR","","",2740,32648.13,0,25.71,4532.65,0,0,0,"ENA307/A15LT",63513,22277,0,?,26/06/10,86449,-2146826246,"KA","S",1,"LT",15,?,"","","","",0,0,0,0,""
"000000000005545626","INTERSHIELD 300 ENA307/A4L/T/KC","LIGHT RED","EA","","SET","AS","KOR","","",2350,8944.5,0,6.89,2711.65,0,0,0,"ENA307/A4LT/T",16064,3483,0,?,26/05/07,19723,?,"KA","S",1,"LT",4,0,"","","","",0,0,0,0,""
"000000000005545627","INTERSHIELD 300V ENA310/A5GL/UH","BRONZE","EA","","SET","AS","KOR","","",0,0,0,0,0,0,0,0,"ENA310/A5GL",0,0,0,?,26/04/24,0,0,"","",0,"GL",5,?,"","","","",0,0,0,0,""
"000000000005545628","INTERSHIELD 300V ENA311/A5GL/UH","ALUMINIUM","EA","","SET","AS","KOR","","",0,0,0,0,0,0,0,0,"ENA311/A5GL",0,0,0,?,26/04/24,0,0,"","",0,"GL",5,?,"","","","",0,0,0,0,""
"000000000005545629","INTERSHIELD 300 ENA329/15L/KC","BLACK PART A","EA","","FINI","AS","KOR","","",1710,26198.3,0,0,2463.52,0,0,0,"ENA329/15LT",49937,2485,0,?,26/06/10,52931,44277,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545630","INTERSHIELD 300 ENA329/A15L/KC","BLACK","EA","","SET","AS","KOR","","",2740,32475.73,0,0,3116.66,0,0,0,"ENA329/A15LT",66456,3059,0,?,26/06/10,70167,57164,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545631","INTERSHIELD 300HS ENA370/15L/KC","BRONZE PART A","EA","","FINI","AS","KOR","","",1710,32227.87,0,56.89,2463.28,0,0,0,"ENA370/15LT",55598,4361,0,?,26/06/10,60509,50749,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545632","INTERSHIELD 300HS ENA370/45L/B/KC","BRONZE PART A","EA","","FINI","AS","KOR","","",10100,96713.69,0,170.74,8059.25,0,0,0,"ENA370/45LT/B",173072,13397,0,?,26/06/10,188120,158905,"KA","S",1,"LT",32.14,365,"","","","",0,0,0,0,""
"000000000005545633","INTERSHIELD 300HS ENA370/A15L/KC","BRONZE","EA","","SET","AS","KOR","","",2740,39267.9,76.94,86.54,3115.22,0,0,0,"ENA370/A15LT",68806,4935,0,?,26/06/10,74436,61509,"KA","S",1,"L",15,0,"","","","",0,0,0,0,""
"000000000005545634","INTERSHIELD 300HS ENA370/A45L/B/KC","BRONZE","EA","","SET","AS","KOR","","",11810,117764.48,230.07,259.37,9549.93,0,0,0,"ENA370/A45LT/B",210918,14836,0,?,26/06/10,227840,189084,"KA","S",1,"LT",45,0,"","","","",0,0,0,0,""
"000000000005545635","INTERSHIELD 300HS ENA371/15L/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",1710,30430.33,0,56.8,2463.28,0,0,0,"ENA371/15LT",54951,3706,0,?,26/06/10,59198,49273,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545636","INTERSHIELD 300HS ENA371/45L/B/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",10100,91319.39,0,170.46,8059.25,0,0,0,"ENA371/45LT/B",171130,11515,0,?,26/06/10,184270,154556,"KA","S",1,"LT",32.14,365,"","","","",0,0,0,0,""
"000000000005545637","INTERSHIELD 300HS ENA371/A15L/KC","ALUMINIUM","EA","","SET","AS","KOR","","",2740,37470.36,76.94,86.44,3115.22,0,0,0,"ENA371/A15LT",68159,4280,0,?,26/06/10,73125,60032,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545638","INTERSHIELD 300HS ENA371/A45L/B/KC","ALUMINIUM","EA","","SET","AS","KOR","","",11810,112370.18,230.07,259.1,9549.93,0,0,0,"ENA371/A45LT/B",208976,12954,0,?,26/06/10,223990,184735,"KA","S",1,"LT",45,0,"","","","",0,0,0,0,""
"000000000005545639","INTERSHIELD 300HS ENA373/18L/B/KC","PART B","EA","","FINI","AS","KOR","","",1710,21050.79,230.07,88.63,1490.68,0,0,0,"ENA373/18LT/B",37846,1439,0,?,26/06/10,39720,30179,"KA","S",1,"LT",12.86,365,"","","","",0,0,0,0,""
"000000000005545640","INTERSHIELD 300HS ENA373/4.5L/KC","PART B","EA","","FINI","AS","KOR","","",1030,7040.03,76.94,29.64,651.94,0,0,0,"ENA373/4.5LT",13208,574,0,?,26/06/10,13927,10736,"KA","S",1,"LT",4.29,365,"","","","",0,0,0,0,""
"000000000005545641","INTERSHIELD 300HS ENA380/15L/KC","BRONZE PART A","EA","","FINI","AS","KOR","","",1710,33825.65,0,68.78,45635.83,0,0,0,"ENA380/15LT",53344,43864,0,?,26/06/10,97760,92314,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545642","INTERSHIELD 300HS ENA380/A15L/KC","BRONZE","EA","","SET","AS","KOR","","",2740,47964.28,0,398.16,62076.82,0,0,0,"ENA380/A15LT",60317,48983,0,?,26/06/10,124199,118617,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545643","INTERSHIELD 300HS ENA380/A20L/NB/KC","BRONZE","EA","","SET","AS","KOR","","",0,381415,0,0,0,0,0,0,"ENA380/A20LT/NB",0,0,0,?,26/04/24,0,0,"","",0,"LT",20,?,"","","","",0,0,0,0,""
"000000000005545644","INTERSHIELD 300HS ENA381/15L/KC","ALUMINIUM PART A","EA","","FINI","AS","KOR","","",1710,32085.59,0,68.89,218551.22,0,0,0,"ENA381/15LT",50973,43183,0,?,26/06/10,94699,89288,"KA","S",1,"LT",10.71,365,"","","","",0,0,0,0,""
"000000000005545645","INTERSHIELD 300HS ENA381/A20L/NB/KC","ALUMINIUM","EA","","SET","AS","KOR","","",0,387671.6,0,0,0,0,0,0,"ENA381/A20LT/NB",0,0,0,?,26/04/24,0,0,"","",0,"LT",20,?,"","","","",0,0,0,0,""
"000000000005545646","INTERSHIELD 300HS ENA383/5L/KC","PART B","EA","","FINI","AS","KOR","","",1030,14138.63,0,329.38,16440.99,0,0,0,"ENA383/5LT",6973,5119,0,?,26/06/10,26439,26303,"KA","S",1,"LT",4.29,365,"","","","",0,0,0,0,""
"000000000005545647","INTERGARD 5555 EOA000/15L/KC","OFF-WHITE PART A","EA","","FINI","AS","KOR","","",1710,35201.54,0,125.7,2569.28,0,0,0,"EOA000/15LT",57952,3090,0,?,26/06/10,61675,56612,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545648","INTERGARD 5555 EOA000/A15L/KC","OFF-WHITE","EA","","SET","AS","KOR","","",2690,44108.25,0,125.7,3080.45,0,0,0,"EOA000/A15LT",69381,3533,0,?,26/05/07,73672,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545649","INTERGARD 5555 EOA046/1.25L/KC","PART B","EA","","FINI","AS","KOR","","",850,2968.9,0,0,273.33,0,0,0,"EOA046/1.25LT",6554,393,0,?,26/06/10,6989,6641,"KA","S",1,"LT",1.25,365,"","","","",0,0,0,0,""
"000000000005545650","INTERGARD 5555 EOA046/4L/KC","PART B","EA","","FINI","AS","KOR","","",980,8906.7,0,0,511.17,0,0,0,"EOA046/4LT",17543,443,0,?,26/06/10,18111,17060,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545651","INTERGARD 5555 EOA046/4L/BW/KC","PART B","EA","","FINI","AS","KOR","","",980,11339.77,0,0,511.17,0,0,0,"EOA046/4LT/BW",19901,442,0,?,26/06/10,20469,20108,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545652","INTERGARD 5555 EOB000/15L/KC","WHITE PART A","EA","","FINI","AS","KOR","","",1710,42440.08,0,140.83,2569.28,0,0,0,"EOB000/15LT",60161,4501,0,?,26/06/10,65286,58838,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545653","INTERGARD 5555 EOB000/15L/BW/KC","WHITE PART A","EA","","FINI","AS","KOR","","",1710,38322.19,0,0,2569.28,0,0,0,"EOB000/15LT/BW",65588,2767,0,?,26/06/10,68923,63313,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545654","INTERGARD 5555 EOB000/15L/KCE","WHITE PART A","EA","","FINI","AS","KOR","","",1710,42440.08,0,140.83,2569.28,0,0,0,"EOB000/15LT/E",60161,4503,0,?,26/06/10,65288,58840,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545655","INTERGARD 5555 EOB000/A15L/KC","WHITE","EA","","SET","AS","KOR","","",2690,51346.78,0,140.83,3080.45,0,0,0,"EOB000/A15LT",77704,4944,0,?,26/06/10,83397,75898,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545656","INTERGARD 5555 EOB000/A15L/BW/KC","WHITE","EA","","SET","AS","KOR","","",2690,49661.96,0,0,3080.45,0,0,0,"EOB000/A15LT/BW",79518,3209,0,?,26/05/07,83421,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545657","INTERGARD 5555 EOB000/A15L/KCE","WHITE","EA","","SET","AS","KOR","","",2690,51346.78,0,140.83,3080.45,0,0,0,"EOB000/A15LT/E",70205,4946,0,?,26/05/07,75900,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545658","INTERGARD 5555 EOB125/15L/KC","SAND PART A","EA","","FINI","AS","KOR","","",1710,38048.87,0,73.85,4942.33,0,0,0,"EOB125/15LT",62165,8015,0,?,26/06/10,70770,61689,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545659","INTERGARD 5555 EOB125/A15L/KC","SAND","EA","","SET","AS","KOR","","",2690,46955.58,0,73.85,5453.51,0,0,0,"EOB125/A15LT",69576,8458,0,?,26/05/07,78749,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545660","INTERGARD 5555 EOB134/15L/KC","YELLOW PART A","EA","","FINI","AS","KOR","","",1710,83180.02,0,9.53,68423.86,0,0,0,"EOB134/15LT",130534,48289,0,?,26/06/10,179423,170887,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545661","INTERGARD 5555 EOB134/15L/KCE","YELLOW PART A","EA","","FINI","AS","KOR","","",1710,83180.02,0,9.53,68423.86,0,0,0,"EOB134/15LT/E",121998,48329,0,?,26/05/07,170927,1535128,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545662","INTERGARD 5555 EOB134/A15L/KC","YELLOW","EA","","SET","AS","KOR","","",2690,92086.73,0,9.53,68935.03,0,0,0,"EOB134/A15LT",148077,48732,0,?,26/06/10,197534,187947,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545663","INTERGARD 5555 EOB168/15L/KC","RAL1003 SIGNALYELLOW PTA","EA","","FINI","AS","KOR","","",1710,82431.01,0,6.68,35265.51,0,0,0,"EOB168/15LT",126277,13075,0,?,26/06/10,139953,132699,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545664","INTERGARD 5555 EOB168/5L/KC","RAL1003 SIGNALYELLOW PTA","EA","","FINI","AS","KOR","","",1500,27477,0,2.23,11909.92,0,0,0,"EOB168/5LT",43383,4531,0,?,26/06/10,48114,45703,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545665","INTERGARD 5555 EOB168/A15L/KC","RAL1003 SIGNALYELLOW","EA","","SET","AS","KOR","","",2690,91337.72,0,6.68,35776.68,0,0,0,"EOB168/A15LT",143820,13518,0,?,26/06/10,158064,149759,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545666","INTERGARD 5555 EOB168/A5L/KC","RAL1003 SIGNALYELLOW","EA","","SET","AS","KOR","","",2350,30445.91,0,2.23,12183.25,0,0,0,"EOB168/A5LT",49937,4924,0,?,26/06/10,55103,52344,"KA","S",1,"LT",5,0,"","","","",0,0,0,0,""
"000000000005545667","INTERGARD 5555 EOB299/15L/KC","RAL3020 TRAFFIC RED PT A","EA","","FINI","AS","KOR","","",1710,53919.66,0,.76,9238.76,0,0,0,"EOB299/15LT",87322,15785,0,?,26/06/10,103695,94212,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545668","INTERGARD 5555 EOB299/A15L/KC","RAL3020 TRAFFIC RED","EA","","SET","AS","KOR","","",2690,62826.36,0,.76,9749.93,0,0,0,"EOB299/A15LT",104865,16228,0,?,26/06/10,121806,111272,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545669","INTERGARD 5555 EOB43U/15L/KC","HAZE GREY PART A","EA","","FINI","AS","KOR","","",1710,37735.62,0,52.08,9960.5,0,0,0,"EOB43U/15LT",58840,15882,0,?,26/06/10,75342,67644,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545670","INTERGARD 5555 EOB43U/A15L/KC","HAZE GREY","EA","","SET","AS","KOR","","",2690,46642.32,0,52.08,10471.67,0,0,0,"EOB43U/A15LT",67634,16325,0,?,26/05/07,84704,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545671","INTERGARD 5555 EOB601/15L/KC","RAL6026 OPAL GREEN PT A","EA","","FINI","AS","KOR","","",1710,35198.24,0,9.16,15180.97,0,0,0,"EOB601/15LT",53049,20045,0,?,26/06/10,73671,66917,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545672","INTERGARD 5555 EOB601/A15L/KC","RAL6026 OPAL GREEN","EA","","SET","AS","KOR","","",2690,44104.94,0,9.16,15692.14,0,0,0,"EOB601/A15LT",62787,20488,0,?,26/05/07,83977,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545673","INTERGARD 5555 EOB890/5L/KC","RAL4008 SIGNAL VIOLET PA","EA","","FINI","AS","KOR","","",1500,16338.38,0,6.97,45292.93,0,0,0,"EOB890/5LT",23026,18949,0,?,26/06/10,42182,39631,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545674","INTERGARD 5555 EOB890/A5L/KC","RAL4008 SIGNAL VIOLET","EA","","SET","AS","KOR","","",2350,19307.28,0,6.97,45566.26,0,0,0,"EOB890/A5LT",26681,19342,0,?,26/05/07,46272,?,"KA","S",1,"LT",5,0,"","","","",0,0,0,0,""
"000000000005545675","INTERGARD 5555 EOB915/15L/KC","RAL5015 SKY BLUE PART A","EA","","FINI","AS","KOR","","",1710,36963.51,0,27.85,68423.86,0,0,0,"EOB915/15LT",54903,82126,0,?,26/06/10,137631,129787,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545676","INTERGARD 5555 EOB915/5L/KC","RAL5015 SKY BLUE PART A","EA","","FINI","AS","KOR","","",1500,12321.17,0,9.28,22962.7,0,0,0,"EOB915/5LT",19591,27548,0,?,26/06/10,47340,44732,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545677","INTERGARD 5555 EOB915/A15L/KC","RAL5015 SKY BLUE","EA","","SET","AS","KOR","","",2690,45870.21,0,27.85,68935.03,0,0,0,"EOB915/A15LT",72446,82569,0,?,26/06/10,155742,146847,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545678","INTERGARD 5555 EOB915/A5L/KC","RAL5015 SKY BLUE PART A","EA","","SET","AS","KOR","","",2350,15290.07,0,9.28,23236.03,0,0,0,"EOB915/A5LT",23189,27941,0,?,26/05/07,51373,?,"KA","S",1,"LT",5,0,"","","","",0,0,0,0,""
"000000000005545679","INTERGARD 5555 EOB953/15L/KC","RAL5005 SIGNAL BLUE PT A","EA","","FINI","AS","KOR","","",1710,38596.78,0,13.23,77083.52,0,0,0,"EOB953/15LT",56379,67065,0,?,26/06/10,124039,116014,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545680","INTERGARD 5555 EOB953/A15L/KC","RAL5005 SIGNAL BLUE","EA","","SET","AS","KOR","","",2690,47503.49,0,13.23,77594.7,0,0,0,"EOB953/A15LT",73922,67508,0,?,26/06/10,142150,133074,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545681","INTERGARD 5555 EOC000/15L/KC","BLUED WHITE PART A","EA","","FINI","AS","KOR","","",1710,41333.98,0,127.6,2935.07,0,0,0,"EOC000/15LT",67490,113767,0,?,26/06/10,181869,174788,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545682","INTERGARD 5555 EOC000/A15L/KC","BLUED WHITE","EA","","SET","AS","KOR","","",2690,50240.69,0,127.6,3446.24,0,0,0,"EOC000/A15LT",85033,114210,0,?,26/06/10,199980,191848,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545683","INTERGARD 5555 EOC287/15L/KC","SIGNAL RED PART A","EA","","FINI","AS","KOR","","",1710,68175.56,0,5.7,60888.39,0,0,0,"EOC287/15LT",83771,37974,0,?,26/06/10,122286,115743,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545684","INTERGARD 5555 EOC287/5L/KC","SIGNAL RED PART A","EA","","FINI","AS","KOR","","",1500,22725.19,0,1.9,20450.88,0,0,0,"EOC287/5LT",29214,12988,0,?,26/06/10,42383,40209,"KA","S",1,"LT",3.75,365,"","","","",0,0,0,0,""
"000000000005545685","INTERGARD 5555 EOC287/A15L/KC","SIGNAL RED","EA","","SET","AS","KOR","","",2690,77082.26,0,5.7,61399.56,0,0,0,"EOC287/A15LT",101314,38417,0,?,26/06/10,140397,132803,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545686","INTERGARD 5555 EOC287/A5L/KC","SIGNAL RED","EA","","SET","AS","KOR","","",2350,25694.09,0,1.9,20724.21,0,0,0,"EOC287/A5LT",35768,13381,0,?,26/06/10,49372,46850,"KA","S",1,"LT",5,0,"","","","",0,0,0,0,""
"000000000005545687","INTERGARD 5555 EOC296/15L/KC","RAL3002 CARMINE RED PT A","EA","","FINI","AS","KOR","","",1710,36880.08,0,3.37,77083.52,0,0,0,"EOC296/15LT",55802,45142,0,?,26/06/10,101551,93566,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
"000000000005545688","INTERGARD 5555 EOC296/A15L/KC","RAL3002 CARMINE RED","EA","","SET","AS","KOR","","",2690,45786.78,0,3.37,77594.7,0,0,0,"EOC296/A15LT",64309,45585,0,?,26/05/07,110626,?,"KA","S",1,"LT",15,0,"","","","",0,0,0,0,""
"000000000005545689","INTERGARD 5555 EOC922/15L/KC","RAL5002UL MARINE BLUE PA","EA","","FINI","AS","KOR","","",1710,39406.27,0,10.03,503627.3,0,0,0,"EOC922/15LT",56315,70913,0,?,26/06/10,127929,122033,"KA","S",1,"LT",11.25,365,"","","","",0,0,0,0,""
